ts,throughput,latency,disk_id
1759968000,75.97077879793761,10.878696644091931,disk1
1759968240,101.67783054514081,11.273384105329212,disk1
1759968480,68.30201746775926,9.97007902428431,disk1
1759968720,73.2311265173213,9.34222418168583,disk1
1759968960,81.6993006329688,10.99251757582035,disk1
1759969200,89.45768484822538,11.226333038486759,disk1
1759969440,84.50640818826955,12.990237046094943,disk1
1759969680,100.8448109308619,10.009455843911477,disk1
1759969920,75.35904137674683,11.568550789824116,disk1
1759970160,107.2635801447331,12.450832885192925,disk1
1759970400,95.05425261300132,8.54832235187318,disk1
1759970640,87.21008764456535,7.915128565540506,disk1
1759970880,97.4346773490531,12.611754692025801,disk1
1759971120,94.62040714024941,10.92266557211307,disk1
1759971360,70.72928121409254,6.343253967401153,disk1
1759971600,62.11515727163773,13.455137072828846,disk1
1759971840,113.62323605639185,10.35834230879058,disk1
1759972080,92.3660904877455,12.196643054766971,disk1
1759972320,85.74609771274052,13.842973563038086,disk1
1759972560,90.89018961804682,11.254480168421562,disk1
1759972800,91.3006761686872,10.354086849088874,disk1
1759973040,77.33623591220864,10.321678998991564,disk1
1759973280,99.15664125160681,7.780539637012748,disk1
1759973520,81.33727507244635,10.133611581576252,disk1
1759973760,99.42975403461139,10.64092343677624,disk1
1759974000,58.85928353744211,8.259038761378605,disk1
1759974240,95.4012538664115,8.918968100376661,disk1
1759974480,96.96628853833217,10.780131254297874,disk1
1759974720,76.56277368943903,11.045572074876011,disk1
1759974960,89.20505824764831,9.040949910913742,disk1
1759975200,56.56499673900364,8.528554476749335,disk1
1759975440,101.36304783808589,7.431398733817429,disk1
1759975680,73.17690252642886,9.179054114629873,disk1
1759975920,71.12181181991973,10.583746495339273,disk1
1759976160,77.85071933274251,9.78365155767337,disk1
1759976400,87.71278048499525,10.27826126283661,disk1
1759976640,79.3415454380301,12.294701260269969,disk1
1759976880,96.38315167195357,11.261748213407119,disk1
1759977120,89.27127901339588,9.401469466450198,disk1
1759977360,115.93651273087805,7.235350876783949,disk1
1759977600,109.69519393708714,12.48530996215869,disk1
1759977840,115.46789843268414,9.989534953387281,disk1
1759978080,74.84159199650752,9.674474218837437,disk1
1759978320,64.87762910899391,11.728809570048607,disk1
1759978560,82.68113110334893,11.523089487472305,disk1
1759978800,82.7516641155347,10.537030259072127,disk1
1759979040,90.98663005344378,9.548368038628956,disk1
1759979280,99.38468629571692,12.159435736768978,disk1
1759979520,98.76970301048992,7.206597662107177,disk1
1759979760,98.483374134017,9.698610318822961,disk1
1759980000,106.50816085446941,9.813151119123217,disk1
1759980240,92.08881725399314,12.220385627769858,disk1
1759980480,102.2384418511418,14.054877808006284,disk1
1759980720,83.99764805301206,12.117325989974285,disk1
1759980960,74.1627504189648,10.620659536778009,disk1
1759981200,87.65584489610211,9.254267712121685,disk1
1759981440,94.08907019915002,10.359519375546803,disk1
1759981680,81.13446580110714,9.533208977076612,disk1
1759981920,91.28418762082192,9.771870973984754,disk1
1759982160,100.31540725808563,13.729369096233135,disk1
1759982400,117.2156164468835,9.036715651630935,disk1
1759982640,75.87537419343761,7.00953608171696,disk1
1759982880,77.04466836373156,10.508870069355396,disk1
1759983120,68.74654324442557,12.47102525394844,disk1
1759983360,104.81279196408559,7.588663356372874,disk1
1759983600,96.23972306731682,9.957769063118336,disk1
1759983840,62.518224003606754,10.229918336126607,disk1
1759984080,101.12077865650298,11.716538484880711,disk1
1759984320,92.91686861032575,10.098302562549788,disk1
1759984560,102.12136981398653,11.7027949876549,disk1
1759984800,96.07694291237557,10.588345685576998,disk1
1759985040,83.13048929335002,12.442558485329949,disk1
1759985280,80.53442022005093,11.559534710661332,disk1
1759985520,105.58270623388997,11.045237390707474,disk1
1759985760,108.78839461849267,12.499305643839945,disk1
1759986000,103.77183480506648,11.800358174872123,disk1
1759986240,98.57011907131557,10.397223516675012,disk1
1759986480,89.5323577955969,12.334031777895456,disk1
1759986720,72.25321878749459,11.02439093284333,disk1
1759986960,80.65393846365691,13.528985453352439,disk1
1759987200,73.87128467176372,12.875488256816555,disk1
1759987440,94.41881482726941,10.717623989985256,disk1
1759987680,78.61675354594537,9.769068767333149,disk1
1759987920,83.91312301101657,9.676824485767225,disk1
1759988160,91.85664727158057,11.990386940114098,disk1
1759988400,97.22082871947647,11.39497902728361,disk1
1759988640,90.95523799264122,10.325500686442497,disk1
1759988880,91.9315243187976,9.836771648534535,disk1
1759989120,96.44327560758086,10.698599225402285,disk1
1759989360,99.70109732452953,11.235659367500299,disk1
1759989600,101.35649060461856,11.803632470324604,disk1
1759989840,96.28438432934067,11.24462453666585,disk1
1759990080,98.9384614759297,9.997358310836663,disk1
1759990320,85.90225025775824,8.759772925979037,disk1
1759990560,68.04056247718447,10.9597149742992,disk1
1759990800,79.6841777965978,10.230907997628627,disk1
1759991040,78.82650128785832,12.203891452761253,disk1
1759991280,103.83182066776145,9.271378507400613,disk1
1759991520,79.86911756583268,7.602862527930832,disk1
1759991760,94.11368343362479,10.15480886172638,disk1
1759992000,35.04302452481954,49.848578155645825,disk1
1759992240,105.40148733164716,12.321324198889782,disk1
1759992480,105.63278327966967,9.882464089938841,disk1
1759992720,74.55285907626586,13.032530825247779,disk1
1759992960,73.06751789940841,13.575909878446229,disk1
1759993200,82.23134282235617,12.990755178114828,disk1
1759993440,72.17739681517136,7.734776349598908,disk1
1759993680,84.1810718937876,12.640521698367222,disk1
1759993920,102.09263599119028,12.818035887677377,disk1
1759994160,90.20307633267007,9.802431650639248,disk1
1759994400,89.5667500213598,11.583165854839642,disk1
1759994640,77.43080090405851,11.183028233610344,disk1
1759994880,84.75946903147779,9.773349272281793,disk1
1759995120,105.74869365006559,12.731343666939885,disk1
1759995360,80.31916600629502,10.55696591501236,disk1
1759995600,74.02273013912686,13.728643052400663,disk1
1759995840,103.91846743045244,10.042242050910827,disk1
1759996080,97.76308429622276,12.007413395455837,disk1
1759996320,84.21188824218984,8.740527921376225,disk1
1759996560,101.04898044416616,9.031829775709472,disk1
1759996800,89.24022236230435,12.484819222534552,disk1
1759997040,87.53786098573619,10.273042766682993,disk1
1759997280,74.32925385436455,12.335927572216315,disk1
1759997520,86.51386472518777,10.233902924540153,disk1
1759997760,96.22106414302698,9.547140453513641,disk1
1759998000,67.06977542186264,9.98127679414158,disk1
1759998240,73.7707446158554,9.838072317561616,disk1
1759998480,108.78801999218925,9.25182157675407,disk1
1759998720,70.62017441236044,9.35920194776561,disk1
1759998960,81.76378991443659,10.658429338247492,disk1
1759999200,91.563098356076,10.406108554491318,disk1
1759999440,92.18836448413634,10.477031543847593,disk1
1759999680,81.03554123271464,9.938640625632182,disk1
1759999920,86.54890530085781,11.320631095543654,disk1
1760000160,86.21012708001084,10.307225838400912,disk1
1760000400,102.20883903100703,12.04013698961745,disk1
1760000640,74.9934473334918,11.42242200533457,disk1
1760000880,66.57765590018492,8.541283574051485,disk1
1760001120,78.25369756188307,9.809118137643638,disk1
1760001360,95.73085084838543,12.98452276008044,disk1
1760001600,77.46709849715388,11.318222790589914,disk1
1760001840,105.56387013861732,7.9997707003218865,disk1
1760002080,69.18634592776371,11.323277619176148,disk1
1760002320,86.17965439509864,8.668496584610146,disk1
1760002560,91.03426169722603,11.994368546901079,disk1
1760002800,96.55711924584081,9.31360048265104,disk1
1760003040,117.42035542608109,11.272437472145612,disk1
1760003280,100.63980487970949,11.083641386703096,disk1
1760003520,80.72589962539419,14.971198317071964,disk1
1760003760,97.28126514405753,9.926931617298559,disk1
1760004000,82.29805995012073,10.05017391638027,disk1
1760004240,106.33879962759708,6.69900912771175,disk1
1760004480,85.72770294242167,9.451101820185995,disk1
1760004720,91.3434147347973,12.163537084396046,disk1
1760004960,87.09380844624759,10.718200659135965,disk1
1760005200,96.59994280475581,13.630474178239163,disk1
1760005440,90.78737306378285,11.893158576439266,disk1
1760005680,63.90307781488241,8.74024478546191,disk1
1760005920,87.2723778253014,10.350107334748719,disk1
1760006160,101.20794213451691,12.776959429187107,disk1
1760006400,74.93296725144997,7.382660507715054,disk1
1760006640,70.50475790971271,10.405098958398526,disk1
