ts,throughput,latency,disk_id
1759968000,113.68853295056113,12.701703091950053,disk1
1759968240,104.70570516619117,10.013023883904614,disk1
1759968480,82.23912134089876,12.03425458767016,disk1
1759968720,127.5727850339997,11.923381830827601,disk1
1759968960,143.28669401529197,11.217452356154526,disk1
1759969200,102.85879294803678,10.823602071472893,disk1
1759969440,119.97730497080653,11.641780251479437,disk1
1759969680,115.05239761497468,14.324935782991638,disk1
1759969920,115.41371641866193,8.275442298466777,disk1
1759970160,108.21675084059476,16.657578967204525,disk1
1759970400,128.1307160255163,12.30732563037256,disk1
1759970640,109.62331452411698,9.527539352102943,disk1
1759970880,77.32377187307355,12.365258727056117,disk1
1759971120,112.48844295052965,10.50974155452988,disk1
1759971360,102.903415303187,12.1481343747904,disk1
1759971600,119.47534810266487,11.13098631307752,disk1
1759971840,117.22125590877036,10.78574744399764,disk1
1759972080,121.77705751524867,12.364991980302694,disk1
1759972320,119.79412887001162,11.758860935194843,disk1
1759972560,87.19114819370263,9.816039297060115,disk1
1759972800,109.99066531899891,11.118318920870196,disk1
1759973040,103.5611896932188,9.13359213288215,disk1
1759973280,88.79779541634987,9.880637980301723,disk1
1759973520,118.86229157976923,13.45485305522615,disk1
1759973760,122.33247140126221,10.456412863180603,disk1
1759974000,122.21091419915628,13.219903369723951,disk1
1759974240,116.92912970413603,9.941357185376345,disk1
1759974480,93.8622979005632,11.979291085231612,disk1
1759974720,107.88064297247756,10.839726657525997,disk1
1759974960,129.5537606416793,9.38232123769527,disk1
1759975200,123.2527214546297,9.964034759565324,disk1
1759975440,93.93110925830284,9.424601050082943,disk1
1759975680,101.9034516803992,13.265038818580907,disk1
1759975920,82.82891351915967,14.2490734697381,disk1
1759976160,110.64397076269206,11.294605328186497,disk1
1759976400,108.4474889272918,11.598898913229013,disk1
1759976640,104.26232895963439,11.471718220154061,disk1
1759976880,80.46484374431978,10.611930163000796,disk1
1759977120,107.51958036690472,12.221230845244666,disk1
1759977360,99.32865653443618,14.271466899809722,disk1
1759977600,124.8982377510675,9.030845628631619,disk1
1759977840,107.68769290776547,14.261970460769263,disk1
1759978080,97.870981971236,12.653745512259162,disk1
1759978320,138.04750198329089,9.666366260902102,disk1
1759978560,98.71934159460369,8.551741102507984,disk1
1759978800,112.45607763132205,13.727919542616606,disk1
1759979040,101.44681166594577,9.427082266899651,disk1
1759979280,117.79577965752885,14.942252733240661,disk1
1759979520,157.3070641908169,10.582389058798933,disk1
1759979760,105.08716556823832,11.071170180752386,disk1
1759980000,108.95414828800976,12.636462858084888,disk1
1759980240,116.66266142290739,15.661654904954679,disk1
1759980480,127.36341255756832,10.395459610533047,disk1
1759980720,106.74454306020009,12.808673535532783,disk1
1759980960,120.36407971574017,14.985412596687006,disk1
1759981200,96.71736182376715,12.336689235147952,disk1
1759981440,119.29074068764717,10.819885225012714,disk1
1759981680,104.46117978599577,6.470518226886725,disk1
1759981920,109.80501472995661,11.135362878600052,disk1
1759982160,121.92508280584617,11.69465441011346,disk1
1759982400,91.091667218774,6.547540592916225,disk1
1759982640,94.71467436620932,10.568787852185856,disk1
1759982880,94.52036202384878,8.250494447136573,disk1
1759983120,102.45937605516026,10.067064060776799,disk1
1759983360,117.77965412341747,9.442637537841476,disk1
1759983600,102.58167349655514,11.579266407465967,disk1
1759983840,87.36761930769454,9.673257645889425,disk1
1759984080,123.41558462497065,10.467271968954302,disk1
1759984320,125.58430590772296,9.676469760361417,disk1
1759984560,154.03525769323275,12.051304989267337,disk1
1759984800,140.908656390051,13.14308374471551,disk1
1759985040,108.87124734929729,14.290661647588609,disk1
1759985280,89.59133996165956,11.681169907664437,disk1
1759985520,117.39647327499932,8.469171457754122,disk1
1759985760,113.60679854999876,12.562870714642187,disk1
1759986000,124.8870454067833,10.304302732236428,disk1
1759986240,134.55567546948183,13.240504316055302,disk1
1759986480,121.72254541501233,10.068057527020493,disk1
1759986720,109.2341933693602,13.2408570214401,disk1
1759986960,87.88474945810565,11.10700649111853,disk1
1759987200,112.0683626114782,13.30458314451483,disk1
1759987440,101.05091126608224,10.540443916860728,disk1
1759987680,125.06170547105187,12.929512621637285,disk1
1759987920,118.67060391102885,12.23437156775374,disk1
1759988160,106.73395354882668,12.831247594591222,disk1
1759988400,106.99253892704012,10.120312690760855,disk1
1759988640,118.84337386347582,11.99843441659312,disk1
1759988880,79.67014644278393,12.89500472741605,disk1
1759989120,109.80683924930294,12.375027228888404,disk1
1759989360,102.48730405787812,13.193119515234983,disk1
1759989600,134.78202520085875,12.080436605506513,disk1
1759989840,150.59575845872808,11.83900447245343,disk1
1759990080,130.13723846454013,10.598907038978657,disk1
1759990320,94.87700907005097,15.39215014337095,disk1
1759990560,134.8710480379671,14.594881302938935,disk1
1759990800,117.17300952013211,10.995421533964914,disk1
1759991040,82.80059380169105,16.45481839907336,disk1
1759991280,96.73096937868863,13.67969716562631,disk1
1759991520,117.19782010103329,15.617189053527078,disk1
1759991760,113.14613829567666,11.355658075454162,disk1
1759992000,57.31189237063226,61.924227400633555,disk1
1759992240,74.50753509455929,14.959531937028554,disk1
1759992480,123.38591084612621,12.01672697097834,disk1
1759992720,119.85547959233175,12.385963936976522,disk1
1759992960,98.56973270445387,12.07946593190605,disk1
1759993200,100.78438029122837,11.796212024446518,disk1
1759993440,122.37377773882568,11.905028443923692,disk1
1759993680,111.74139100863259,10.583230944588074,disk1
1759993920,111.06491727532014,10.736489120844544,disk1
1759994160,121.14845688473063,11.693098184233156,disk1
1759994400,113.85473982612528,9.124765144805053,disk1
1759994640,142.8562726420393,10.551430441569805,disk1
1759994880,83.87191257369157,11.835279685636092,disk1
1759995120,79.74814613380254,12.618386529149666,disk1
1759995360,121.55227045008643,9.066243252876479,disk1
1759995600,101.88108681691645,9.355497738258634,disk1
1759995840,108.4468147421178,5.804427971857956,disk1
1759996080,123.73048864242098,11.42705746969698,disk1
1759996320,140.4924766895431,12.800706476812877,disk1
1759996560,108.72285003918861,12.137079183676558,disk1
1759996800,125.24310696831625,11.131834810556121,disk1
1759997040,125.38069338572552,12.243264675602282,disk1
1759997280,125.56379737966061,11.63755199128208,disk1
1759997520,101.60825236486758,10.339840414045428,disk1
1759997760,114.74630301382375,15.843357109415063,disk1
1759998000,103.07883482322787,10.388027275835137,disk1
1759998240,69.78060806358026,15.05353303551497,disk1
1759998480,114.14683068224717,13.007485715207183,disk1
1759998720,132.02934150987554,10.80398618956919,disk1
1759998960,129.61742353538204,11.834931171352247,disk1
1759999200,105.22069040644298,11.089048847373636,disk1
1759999440,115.16151213999957,10.789313082648773,disk1
1759999680,103.24992186743764,12.341237667128029,disk1
1759999920,121.8339761142604,10.900632870547142,disk1
1760000160,105.75559048410676,9.873336770494912,disk1
1760000400,110.72425434662483,10.294402796371099,disk1
1760000640,107.49144199746642,12.406505827674819,disk1
1760000880,122.87233831994051,12.113931145316954,disk1
1760001120,123.34078406781111,12.452539841614533,disk1
1760001360,106.18934974836914,13.126805557471721,disk1
1760001600,104.51115436671685,14.129488757930002,disk1
1760001840,138.4383460526298,12.633981645557723,disk1
1760002080,79.99574686269513,10.812152929144295,disk1
1760002320,101.9132552224048,14.982627450335348,disk1
1760002560,107.83046310545622,10.919203014703251,disk1
1760002800,92.15444077147154,7.708691984450272,disk1
1760003040,81.47102326395398,10.86686560541969,disk1
1760003280,99.69443571361973,8.586072539610566,disk1
1760003520,108.50084440659342,11.598070634409554,disk1
1760003760,87.23658088262962,9.661281651633614,disk1
1760004000,100.51299669861527,10.978514270878136,disk1
1760004240,122.22424338221032,14.03891331008128,disk1
1760004480,113.36580049641606,10.977581786059838,disk1
1760004720,98.04186681210523,13.29449656043278,disk1
1760004960,100.61809779545395,12.510480121344134,disk1
1760005200,127.43354603325199,9.179689102938294,disk1
1760005440,114.03946355693073,10.187099441288805,disk1
1760005680,120.49216352166418,13.61053510022223,disk1
1760005920,64.47226693909772,16.466405280836,disk1
1760006160,112.75971632342883,11.68391648665465,disk1
1760006400,111.19254952718127,12.01746756427254,disk1
1760006640,103.71823259439542,7.6169854473885,disk1
1760006880,94.7884227946142,11.910176774023089,disk1
1760007120,152.0350976247036,10.706690578587533,disk1
1760007360,85.53342632191118,9.855863165529472,disk1
1760007600,72.6633509871249,10.71797800881585,disk1
1760007840,70.07046502493124,10.833656121982544,disk1
1760008080,95.24943574326022,9.17413532718303,disk1
1760008320,112.11904853984218,10.100734204232737,disk1
1760008560,119.42526843815367,13.84668399461948,disk1
1760008800,96.64915788972111,10.465396225164259,disk1
1760009040,75.40422461915313,12.68667371871479,disk1
1760009280,98.29211942642642,10.231808751266627,disk1
1760009520,138.7506423354228,14.903784755934096,disk1
1760009760,95.62268376762128,9.891012703572198,disk1
1760010000,142.12495800880083,12.685175148777528,disk1
1760010240,88.36731443181168,10.841897012457293,disk1
1760010480,119.83017120694983,8.759023843064101,disk1
1760010720,109.5393086263183,8.461419570031296,disk1
1760010960,92.78287374338154,10.294225502892768,disk1
1760011200,128.19406170129946,10.298961831896689,disk1
1760011440,98.12977504810785,11.086259661631534,disk1
1760011680,90.02644130042357,12.715353606903832,disk1
1760011920,104.70176517240968,10.150061922953554,disk1
1760012160,122.6577328106225,10.039948496804827,disk1
1760012400,117.90664157670167,8.666394190535492,disk1
1760012640,101.03218765934214,10.287244042258605,disk1
1760012880,115.08950794010548,7.787654248423648,disk1
1760013120,105.87577579815556,11.038037162007535,disk1
1760013360,112.35669625012093,8.748333923603019,disk1
1760013600,117.86634618769968,13.638559707850986,disk1
1760013840,76.3328384913336,9.0715631951854,disk1
1760014080,106.43116633109184,10.838790449442333,disk1
1760014320,101.07534361509671,12.05667597354437,disk1
1760014560,124.52612000480656,13.775373759197185,disk1
